2019-06-10 19:13:51.693426: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 2300000000 Hz
2019-06-10 19:13:51.693983: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x3041700 executing computations on platform Host. Devices:
2019-06-10 19:13:51.694038: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
2019-06-10 19:13:51.960828: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:998] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2019-06-10 19:13:51.961345: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x3041440 executing computations on platform CUDA. Devices:
2019-06-10 19:13:51.961376: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): Tesla T4, Compute Capability 7.5
2019-06-10 19:13:51.961761: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1433] Found device 0 with properties: 
name: Tesla T4 major: 7 minor: 5 memoryClockRate(GHz): 1.59
pciBusID: 0000:00:04.0
totalMemory: 14.73GiB freeMemory: 14.60GiB
2019-06-10 19:13:51.961791: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1512] Adding visible gpu devices: 0
2019-06-10 19:13:53.458565: I tensorflow/core/common_runtime/gpu/gpu_device.cc:984] Device interconnect StreamExecutor with strength 1 edge matrix:
2019-06-10 19:13:53.458656: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990]      0 
2019-06-10 19:13:53.458675: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1003] 0:   N 
2019-06-10 19:13:53.459007: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14115 MB memory) -> physical GPU (device: 0, name: Tesla T4, pci bus id: 0000:00:04.0, compute capability: 7.5)
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:65: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /content/gpt-2/src/sample.py:70: multinomial (from tensorflow.python.ops.random_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.random.categorical instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/ops/math_grad.py:102: div (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Deprecated in favor of operator or tf.math.divide.
Loading checkpoint models/345M/model.ckpt
WARNING:tensorflow:From /usr/local/lib/python3.6/dist-packages/tensorflow/python/training/saver.py:1266: checkpoint_exists (from tensorflow.python.training.checkpoint_management) is deprecated and will be removed in a future version.
Instructions for updating:
Use standard file APIs to check for files with this prefix.
Loading dataset...
100% 1/1 [00:01<00:00,  1.97s/it]
dataset has 329618 tokens
Training...
2019-06-10 19:14:45.557152: I tensorflow/stream_executor/dso_loader.cc:152] successfully opened CUDA library libcublas.so.10.0 locally
[1 | 11.15] loss=2.65 avg=2.65
afternoon drizzle . . .
I tell the man
who didn?t believe
<|endoftext|>

first date . . .
fooling around
with a mirror
<|endoftext|>

new friends
a new car
on the beach
<|endoftext|>

filling in
a few blanks
the garden
<|endoftext|>

dusk
his dark eyes
watch me
<|endoftext|>

new door
a breeze sets in
the old door
<|endoftext|>

afternoon rain
a girl with long, black hair
knits clothes
<|endoftext|>

morning fog
another
wink
<|endoftext|>

cold rain
circles
on the bridge
<|endoftext|>

spring wind
a blue butterfly lands
on my sleeve
<|endoftext|>

winter sunset
his long brown hair
sets fire to leaves
<|endoftext|>

spring rain
a cat licks
the sunflower
<|endoftext|>

winter sunset
his gray fur
on the hedge
<|endoftext|>

distant stars
a man turns
a few
<|endoftext|>

snowflakes . . .
a piper's hands
curl around a pole
<|endoftext|>

tuggy old cat
waiting for the sun
to rise
<|endoftext|>

tuggy old cat
waiting for the sun
to rise
<|endoftext|>

winter moon
a cat digs
in snow
<|endoftext|>

winter rain . . .
the cat looks more worn
than ever
<|endoftext|>

autumn night
a girl lights a cigarette
on the railroad tracks
<|endoftext|>

winter rain
a snow man lights a 
candle
<|endoftext|>

rainy street
dinner
with a girl friend
<|endoftext|>

a few more leaves
the house full
of winter stars
<|endoftext|>

autumn sea
the sound of a surfboard
flashing red
<|endoftext|>

winter clouds
she tells me more
about herself
<|endoftext|>

dusk
dinner at the beach
without mirrors
<|endoftext|>

snow-caked windows
my cat
reading to me
<|endoftext|>

winter stars
snow's white light
on the pond
<|endoftext|>

waking wet
on top of a dry rock
another day
<|endoftext|>

deep in thought
another star
louder
<|endoftext|>

waking wet
my dog's nose
is pointing down
<|endoftext|>

a crow
on someone's shoulder.
i want to be there . . .
<|endoftext|>

a dead leaf
in the wind
first fall.
<|endoftext|>

my daughter has an idea
for a new toy.
winter clouds.
<|endoftext|>

a new car
in the driveway
a snow bank
<|endoftext|>

pink moon . . .
the snowman
has teeth
<|endoftext|>

winter sky
a rainbow
coming down
<|endoftext|>

muggy morning
a dog barkes
under his breath
<|endoftext|>

afternoon sun
a cat climbs
a building
<|endoftext|>

snowy knoll
no one has
the heart to leave
<|endoftext|>

winter sun
i can?t help myself
from the garden
<|endoftext|>

a white moth
on my windscreen
mating season
<|endoftext|>

a bird's call
through the stillness
a storm begins
<|endoftext|>

somewhere
between snowflakes
a snow angel
<|endoftext|>

crowded bus
she repeats
her lesson
<|endof

[1000 | 1866.08] loss=2.20 avg=1.85
[1001 | 1867.75] loss=1.78 avg=1.85
[1002 | 1869.43] loss=1.62 avg=1.85
[1003 | 1871.09] loss=1.72 avg=1.84
[1004 | 1872.75] loss=1.34 avg=1.84
[1005 | 1874.41] loss=1.79 avg=1.84
[1006 | 1876.07] loss=1.62 avg=1.84
[1007 | 1877.72] loss=1.54 avg=1.83
[1008 | 1879.37] loss=1.74 avg=1.83
[1009 | 1881.00] loss=2.22 avg=1.84
[1010 | 1882.64] loss=1.55 avg=1.83
[1011 | 1884.28] loss=2.26 avg=1.84
[1012 | 1885.91] loss=1.35 avg=1.83
[1013 | 1887.54] loss=1.52 avg=1.83
[1014 | 1889.17] loss=1.60 avg=1.83
[1015 | 1890.80] loss=1.78 avg=1.83
[1016 | 1892.43] loss=2.12 avg=1.83
[1017 | 1894.05] loss=1.88 avg=1.83
[1018 | 1895.67] loss=1.98 avg=1.83
[1019 | 1897.29] loss=2.05 avg=1.83
[1020 | 1898.91] loss=1.62 avg=1.83
[1021 | 1900.53] loss=1.77 avg=1.83
[1022 | 1902.15] loss=2.28 avg=1.84
[1023 | 1903.77] loss=1.56 avg=1.83
[1024 | 1905.38] loss=1.55 avg=1.83
[1025 | 1906.99] loss=1.75 avg=1.83
[1026 | 1908.60] loss=2.09 avg=1.83
[1027 | 1910.22] loss=1.74 avg=1.83
[1028 | 1911.83] loss=1.71 avg=1.83
[1029 | 1913.43] loss=1.52 avg=1.83
[1030 | 1915.05] loss=2.16 avg=1.83
[1031 | 1916.66] loss=1.93 avg=1.83
[1032 | 1918.27] loss=1.64 avg=1.83
[1033 | 1919.89] loss=2.03 avg=1.83
[1034 | 1921.50] loss=1.99 avg=1.83
[1035 | 1923.11] loss=2.08 avg=1.83
[1036 | 1924.72] loss=1.73 avg=1.83
[1037 | 1926.34] loss=1.43 avg=1.83
[1038 | 1927.95] loss=1.73 avg=1.83
[1039 | 1929.56] loss=1.58 avg=1.83
[1040 | 1931.18] loss=2.44 avg=1.83
[1041 | 1932.80] loss=1.51 avg=1.83
[1042 | 1934.42] loss=2.00 avg=1.83
[1043 | 1936.04] loss=1.84 avg=1.83
[1044 | 1937.66] loss=2.04 avg=1.83
[1045 | 1939.29] loss=1.96 avg=1.83
[1046 | 1940.91] loss=1.75 avg=1.83
[1047 | 1942.53] loss=1.51 avg=1.83
[1048 | 1944.16] loss=1.84 avg=1.83
[1049 | 1945.78] loss=1.70 avg=1.83
[1050 | 1947.41] loss=2.19 avg=1.83
[1051 | 1949.04] loss=1.61 avg=1.83
[1052 | 1950.66] loss=1.52 avg=1.83
[1053 | 1952.28] loss=1.80 avg=1.83
[1054 | 1953.91] loss=1.52 avg=1.82
[1055 | 1955.54] loss=1.66 avg=1.82
[1056 | 1957.17] loss=2.17 avg=1.83
[1057 | 1958.80] loss=1.60 avg=1.82
[1058 | 1960.43] loss=1.89 avg=1.82
[1059 | 1962.06] loss=2.18 avg=1.83
[1060 | 1963.70] loss=1.77 avg=1.83
[1061 | 1965.34] loss=2.00 avg=1.83
[1062 | 1966.96] loss=1.78 avg=1.83
[1063 | 1968.59] loss=1.81 avg=1.83
[1064 | 1970.22] loss=1.58 avg=1.83
[1065 | 1971.85] loss=1.82 avg=1.83
[1066 | 1973.48] loss=1.68 avg=1.82
[1067 | 1975.12] loss=1.74 avg=1.82
[1068 | 1976.74] loss=1.62 avg=1.82
[1069 | 1978.37] loss=1.53 avg=1.82
[1070 | 1980.00] loss=1.57 avg=1.82
[1071 | 1981.63] loss=1.89 avg=1.82
[1072 | 1983.25] loss=1.71 avg=1.82
[1073 | 1984.87] loss=1.38 avg=1.81
[1074 | 1986.50] loss=1.45 avg=1.81
[1075 | 1988.13] loss=1.84 avg=1.81
[1076 | 1989.76] loss=2.03 avg=1.81
[1077 | 1991.38] loss=1.72 avg=1.81
[1078 | 1993.01] loss=1.84 avg=1.81
[1079 | 1994.63] loss=1.87 avg=1.81
[1080 | 1996.25] loss=1.67 avg=1.81
[1081 | 1997.88] loss=1.92 avg=1.81
[1082 | 1999.51] loss=2.06 avg=1.81
[1083 | 2001.14] loss=1.94 avg=1.81
[1084 | 2002.76] loss=1.58 avg=1.81
[1085 | 2004.39] loss=2.17 avg=1.82
[1086 | 2006.01] loss=1.87 avg=1.82
[1087 | 2007.64] loss=1.59 avg=1.81
[1088 | 2009.26] loss=1.81 avg=1.81
[1089 | 2010.89] loss=1.80 avg=1.81
[1090 | 2012.51] loss=1.48 avg=1.81
[1091 | 2014.13] loss=1.37 avg=1.81
[1092 | 2015.76] loss=1.71 avg=1.80
[1093 | 2017.39] loss=1.74 avg=1.80
[1094 | 2019.01] loss=1.21 avg=1.80
[1095 | 2020.64] loss=1.75 avg=1.80
[1096 | 2022.27] loss=2.17 avg=1.80
[1097 | 2023.89] loss=1.98 avg=1.80
[1098 | 2025.51] loss=1.99 avg=1.81
[1099 | 2027.14] loss=2.18 avg=1.81
Generating samples...
======== SAMPLE 1 ========
>

daffodil
i notice
the dog who didn't
touch the cat
<|endoftext|>

lilacs with a little frost
the carpenter
makes me laugh
<|endoftext|>

rain on the lake?
the old man repeats
the same old joke
<|endoftext|>

dawn...
the sun on her shoulder
is the only thing
<|endoftext|>

crickets
the first bird song
i hear
<|endoftext|>

mid-day...
the sun above the clouds
and i
<|endoftext|>

morning sun...
the water
too hot for my shade
<|endoftext|>

morning rush?
the dog sniffs
my purse
<|endoftext|>

evening sun?
my neighbor's cat watches
my daughter's swimming
<|endoftext|>

pink morning glories
i wonder where
all the bluebells have gone?
<|endoftext|>

late summer
the way she twirls
a pink ball
<|endoftext|>

summer solstice
the silence
of a tree
<|endoftext|>

spring morning
an acorn
is missing
<|endoftext|>

foggy day
snowflakes dot the street
where the circus used to end
<|endoftext|>

a little star?
on another planet
the world of dreams
<|endoftext|>

summer rain...
some old friends
come out of retirement
<|endoftext|>

first warm evening?
the old woman's dog barks
at two boys
<|endoftext|>

winter solstice
the smell
of dry leaves
<|endoftext|>

new year's eve
my husband shows me
the first box of matches
<|endoftext|>

first snow
i wonder where
that snow belongs
<|endoftext|>

spring rain
our kitchen is so large
for Christmas
<|endoftext|>

winter night?
a fly arrives
on the mantel
<|endoftext|>

foggy morning
the smell
of a white pine stump
<|endoftext|>

winter solstice
a dog barks
at two children
<|endoftext|>

a long driveway
i walk alone
the morning's first snow
<|endoftext|>

first snow
my stepchild and i
go through the motions
<|endoftext|>

summer solstice
she says she hates me
more now
<|endoftext|>

winter mist
the silence
of a river
<|endoftext|>

snow cover
a boy catches the drift
of the river's sound
<|endoftext|>

winter solstice
the smell of onions
on his shoes
<|endoftext|>

winter sunrise
the old couple eat cake
together
<|endoftext|>

winter solstice
i think of
our last day on this island
<|endoftext|>

winter solstice
she tells me
i should be doing something else
<|endoftext|>

a glimpse of spring
the way she carries
the baby
<|endoftext|>

moonlight
on my hair
after its fade
<|endoftext|>


summer solstice
the heat
from the icicle
<|endoftext|>

a small white flower
before sunset
father-in-law
<|endoftext|>

moonrise 
the sound of a canoe
turning east-west
<|endoftext|>

winter thunderstorm --
my dog shakes
my hand
<|endoftext|>

tulip bulbs
in the snow
a white deer
<|endoftext|>

dawn . . .
i turn the radio down
to low volume
<|endoftext|>

spring wind
the cat's leash
dangles
<|endoftext|>

winter rain . . .
she asks:
"whose room?"
<|endoftext|>

spring morning
the smell of hay
through the old door
<|endoftext|>

spring wind
an old soldier
looks over his shoulder


[1100 | 2050.79] loss=1.63 avg=1.81
[1101 | 2052.41] loss=1.83 avg=1.81
[1102 | 2054.04] loss=1.56 avg=1.80
[1103 | 2055.66] loss=2.03 avg=1.81
[1104 | 2057.28] loss=1.88 avg=1.81
[1105 | 2058.91] loss=1.72 avg=1.81
[1106 | 2060.53] loss=1.82 avg=1.81
[1107 | 2062.15] loss=1.76 avg=1.81
[1108 | 2063.77] loss=1.37 avg=1.80
[1109 | 2065.39] loss=1.52 avg=1.80
[1110 | 2067.01] loss=1.81 avg=1.80
[1111 | 2068.64] loss=1.60 avg=1.80
[1112 | 2070.26] loss=1.78 avg=1.80
[1113 | 2071.87] loss=2.07 avg=1.80
[1114 | 2073.49] loss=1.69 avg=1.80
[1115 | 2075.12] loss=1.59 avg=1.80
[1116 | 2076.74] loss=1.90 avg=1.80
[1117 | 2078.35] loss=1.74 avg=1.80
[1118 | 2079.98] loss=1.81 avg=1.80
[1119 | 2081.59] loss=1.84 avg=1.80
[1120 | 2083.22] loss=1.72 avg=1.80
[1121 | 2084.84] loss=1.74 avg=1.80
[1122 | 2086.47] loss=1.74 avg=1.80
[1123 | 2088.09] loss=2.22 avg=1.80
[1124 | 2089.71] loss=1.85 avg=1.80
[1125 | 2091.33] loss=1.81 avg=1.80
[1126 | 2092.95] loss=1.80 avg=1.80
[1127 | 2094.57] loss=1.37 avg=1.80
[1128 | 2096.19] loss=1.90 avg=1.80
[1129 | 2097.81] loss=1.53 avg=1.80
[1130 | 2099.42] loss=1.71 avg=1.79
[1131 | 2101.04] loss=1.63 avg=1.79
[1132 | 2102.66] loss=1.68 avg=1.79
[1133 | 2104.28] loss=1.99 avg=1.79
[1134 | 2105.90] loss=2.02 avg=1.80
[1135 | 2107.52] loss=1.87 avg=1.80
[1136 | 2109.14] loss=1.93 avg=1.80
[1137 | 2110.76] loss=1.67 avg=1.80
[1138 | 2112.38] loss=2.08 avg=1.80
[1139 | 2114.00] loss=1.43 avg=1.80
[1140 | 2115.62] loss=1.49 avg=1.79
[1141 | 2117.24] loss=1.53 avg=1.79
[1142 | 2118.86] loss=1.83 avg=1.79
[1143 | 2120.48] loss=1.83 avg=1.79
[1144 | 2122.10] loss=1.45 avg=1.79
[1145 | 2123.72] loss=1.20 avg=1.78
[1146 | 2125.34] loss=1.47 avg=1.78
[1147 | 2126.96] loss=1.55 avg=1.78
[1148 | 2128.58] loss=2.16 avg=1.78
[1149 | 2130.20] loss=1.51 avg=1.78
[1150 | 2131.82] loss=1.25 avg=1.77
[1151 | 2133.44] loss=2.00 avg=1.77
[1152 | 2135.06] loss=1.52 avg=1.77
[1153 | 2136.67] loss=1.68 avg=1.77
[1154 | 2138.30] loss=1.94 avg=1.77
[1155 | 2139.92] loss=1.74 avg=1.77
[1156 | 2141.54] loss=2.05 avg=1.77
[1157 | 2143.16] loss=1.82 avg=1.78
[1158 | 2144.78] loss=1.38 avg=1.77
[1159 | 2146.40] loss=1.49 avg=1.77
[1160 | 2148.02] loss=1.40 avg=1.76
[1161 | 2149.63] loss=1.53 avg=1.76
[1162 | 2151.25] loss=2.22 avg=1.77
[1163 | 2152.87] loss=1.73 avg=1.77
[1164 | 2154.49] loss=1.62 avg=1.77
[1165 | 2156.11] loss=1.59 avg=1.76
[1166 | 2157.73] loss=1.45 avg=1.76
[1167 | 2159.35] loss=1.79 avg=1.76
[1168 | 2160.97] loss=1.74 avg=1.76
[1169 | 2162.59] loss=1.75 avg=1.76
[1170 | 2164.21] loss=1.84 avg=1.76
[1171 | 2165.83] loss=1.72 avg=1.76
[1172 | 2167.45] loss=1.79 avg=1.76
[1173 | 2169.08] loss=1.60 avg=1.76
[1174 | 2170.69] loss=1.92 avg=1.76
[1175 | 2172.32] loss=1.99 avg=1.76
[1176 | 2173.93] loss=1.81 avg=1.76
[1177 | 2175.55] loss=1.99 avg=1.77
[1178 | 2177.17] loss=1.61 avg=1.76
[1179 | 2178.79] loss=1.86 avg=1.77
[1180 | 2180.41] loss=1.68 avg=1.76
[1181 | 2182.03] loss=2.01 avg=1.77
[1182 | 2183.66] loss=1.79 avg=1.77
[1183 | 2185.28] loss=1.35 avg=1.76
[1184 | 2186.90] loss=1.60 avg=1.76
[1185 | 2188.52] loss=1.59 avg=1.76
[1186 | 2190.14] loss=1.99 avg=1.76
[1187 | 2191.76] loss=1.75 avg=1.76
[1188 | 2193.39] loss=2.32 avg=1.77
[1189 | 2195.01] loss=1.77 avg=1.77
[1190 | 2196.63] loss=2.27 avg=1.77
[1191 | 2198.25] loss=1.70 avg=1.77
[1192 | 2199.87] loss=1.96 avg=1.77
[1193 | 2201.50] loss=1.73 avg=1.77
[1194 | 2203.12] loss=1.86 avg=1.77
[1195 | 2204.74] loss=1.68 avg=1.77
[1196 | 2206.36] loss=1.68 avg=1.77
[1197 | 2207.98] loss=1.82 avg=1.77
[1198 | 2209.61] loss=2.17 avg=1.78
[1199 | 2211.24] loss=2.01 avg=1.78
Generating samples...
======== SAMPLE 1 ========
oftext|>

snowfall -
the sound of a dog's
wagging tail
<|endoftext|>

spring night -
the sound of a snowman's
ice-cream tongue
<|endoftext|>

a dead mouse
in my notebook-
how to start
<|endoftext|>

sandy beach-
the sand
a bit too coarse
<|endoftext|>

the heat of tomorrow -
how the sky will blue
in the evening sky
<|endoftext|>

cold spring rain -
the long way
to work
<|endoftext|>

old pine path-
one small dark stone
left unbroken
<|endoftext|>

tangled roots -
two men climb a tree
to get to the truth
<|endoftext|>

winter twilight -
the smell of an old friend
on my tongue
<|endoftext|>

mushrooms -
the light from the road
an hour later
<|endoftext|>

new year's eve -
a woman in a pink hat
giggles
<|endoftext|>

moths -
snow melting
under the eaves
<|endoftext|>

the dog's tail -
that was the smell
of winter
<|endoftext|>

snowed in -
a black cat
cries out
<|endoftext|>

pumpkin lights
i turn the heater
evening sleet
<|endoftext|>

snowed in
light from the fireworks
is everywhere
<|endoftext|>

winter beach
the warmth
of the firewood
<|endoftext|>

snow moon
a wind blowing in
from somewhere else
<|endoftext|>

first winter rain
the new dog treats me well
a few weeks
<|endoftext|>

the smell of the old home
new dog food
in the dishwasher
<|endoftext|>

first snowfall
i take the dog
out for a drink
<|endoftext|>

first light
the blue needle on the
phosphor stains
<|endoftext|>

my daughter turns three
i tell the world
the moon is green
<|endoftext|>

the first of many
the snowman
takes it flat
<|endoftext|>

mixed rain
a man with a white cane
at the traffic light
<|endoftext|>

sunshine on the windows
a stray dog
chases the birdwatchers
<|endoftext|>

last of the snow
a white spider moves
the candle flame
<|endoftext|>

the redness
of old tears
the blackness of night
<|endoftext|>

winter sunrise
trees with shadow
go up in smoke
<|endoftext|>

winter rain
the smell of pine cones
along the road
<|endoftext|>

winter's end-
the wind
is too strong
<|endoftext|>

march dusk
a stray dog
calls to home
<|endoftext|>

gathering light -
her new tattoo
the owl
<|endoftext|>

first love -
my dream comes true
sunny moon on the bay
<|endoftext|>

snowed in -
the white rose
wobbles a little
<|endoftext|>

the smell
of new bread. . .
morning tea
<|endoftext|>

cold evening
diving into
a thick ale
<|endoftext|>

morning rain
the blue balloons drift higher
and higher
<|endoftext|>

winter sky -
pale circles of jellyfish
stopped by the tide
<|endoftext|>

waking from a dream -
a white dove
taps my shoulder
<|endoftext|>

windless day
a white feather floating
in space
<|endoftext|>

winter sunset -
the same bird.
same song
<|endoftext|>

february afternoon -
a fly buzzing
in my ear
<|endoftext|>

march clouds -
the same fly
on the other end
<|endoftext|>


[1200 | 2234.92] loss=2.12 avg=1.78
[1201 | 2236.53] loss=1.55 avg=1.78
[1202 | 2238.15] loss=1.97 avg=1.78
[1203 | 2239.77] loss=1.89 avg=1.78
[1204 | 2241.39] loss=1.56 avg=1.78
[1205 | 2243.01] loss=2.19 avg=1.78
[1206 | 2244.63] loss=1.92 avg=1.79
[1207 | 2246.24] loss=1.62 avg=1.78
[1208 | 2247.86] loss=1.87 avg=1.79
[1209 | 2249.48] loss=2.14 avg=1.79
[1210 | 2251.09] loss=1.68 avg=1.79
[1211 | 2252.70] loss=1.92 avg=1.79
[1212 | 2254.32] loss=1.45 avg=1.79
[1213 | 2255.94] loss=1.57 avg=1.78
[1214 | 2257.55] loss=1.65 avg=1.78
[1215 | 2259.17] loss=1.69 avg=1.78
[1216 | 2260.79] loss=1.38 avg=1.78
[1217 | 2262.41] loss=1.87 avg=1.78
[1218 | 2264.02] loss=1.45 avg=1.77
[1219 | 2265.64] loss=1.41 avg=1.77
[1220 | 2267.26] loss=1.38 avg=1.77
[1221 | 2268.88] loss=1.68 avg=1.77
[1222 | 2270.50] loss=2.02 avg=1.77
[1223 | 2272.11] loss=2.18 avg=1.77
[1224 | 2273.73] loss=2.16 avg=1.78
[1225 | 2275.34] loss=1.86 avg=1.78
[1226 | 2276.96] loss=1.53 avg=1.78
[1227 | 2278.58] loss=1.67 avg=1.77
[1228 | 2280.20] loss=1.78 avg=1.77
[1229 | 2281.81] loss=1.48 avg=1.77
[1230 | 2283.43] loss=1.51 avg=1.77
[1231 | 2285.05] loss=1.38 avg=1.76
[1232 | 2286.66] loss=1.60 avg=1.76
[1233 | 2288.29] loss=1.51 avg=1.76
[1234 | 2289.90] loss=1.49 avg=1.76
[1235 | 2291.52] loss=1.48 avg=1.76
[1236 | 2293.15] loss=1.78 avg=1.76
[1237 | 2294.77] loss=1.44 avg=1.75
[1238 | 2296.38] loss=1.55 avg=1.75
[1239 | 2298.00] loss=1.69 avg=1.75
[1240 | 2299.63] loss=1.56 avg=1.75
[1241 | 2301.25] loss=1.71 avg=1.75
[1242 | 2302.87] loss=1.81 avg=1.75
[1243 | 2304.49] loss=1.83 avg=1.75
[1244 | 2306.11] loss=2.10 avg=1.75
[1245 | 2307.74] loss=1.54 avg=1.75
[1246 | 2309.36] loss=1.17 avg=1.74
[1247 | 2310.98] loss=1.66 avg=1.74
[1248 | 2312.61] loss=1.76 avg=1.74
[1249 | 2314.23] loss=1.97 avg=1.75
[1250 | 2315.85] loss=1.58 avg=1.74
[1251 | 2317.48] loss=1.58 avg=1.74
[1252 | 2319.10] loss=1.45 avg=1.74
[1253 | 2320.72] loss=1.69 avg=1.74
[1254 | 2322.34] loss=1.36 avg=1.74
[1255 | 2323.97] loss=1.87 avg=1.74
[1256 | 2325.59] loss=1.94 avg=1.74
[1257 | 2327.21] loss=2.06 avg=1.74
[1258 | 2328.83] loss=1.90 avg=1.74
[1259 | 2330.45] loss=1.69 avg=1.74
[1260 | 2332.08] loss=2.37 avg=1.75
[1261 | 2333.70] loss=1.47 avg=1.75
[1262 | 2335.33] loss=2.73 avg=1.76
[1263 | 2336.95] loss=2.27 avg=1.76
[1264 | 2338.58] loss=1.61 avg=1.76
[1265 | 2340.20] loss=1.82 avg=1.76
[1266 | 2341.83] loss=1.77 avg=1.76
[1267 | 2343.45] loss=1.83 avg=1.76
[1268 | 2345.08] loss=1.50 avg=1.76
[1269 | 2346.70] loss=1.45 avg=1.76
[1270 | 2348.32] loss=1.40 avg=1.75
[1271 | 2349.94] loss=1.41 avg=1.75
[1272 | 2351.57] loss=1.43 avg=1.75
[1273 | 2353.19] loss=1.32 avg=1.74
[1274 | 2354.82] loss=1.47 avg=1.74
[1275 | 2356.45] loss=1.49 avg=1.74
[1276 | 2358.07] loss=1.58 avg=1.73
[1277 | 2359.70] loss=2.10 avg=1.74
[1278 | 2361.32] loss=1.27 avg=1.73
[1279 | 2362.95] loss=1.88 avg=1.73
[1280 | 2364.57] loss=2.09 avg=1.74
[1281 | 2366.19] loss=1.93 avg=1.74
[1282 | 2367.81] loss=1.70 avg=1.74
[1283 | 2369.44] loss=1.58 avg=1.74
[1284 | 2371.06] loss=1.98 avg=1.74
[1285 | 2372.69] loss=1.89 avg=1.74
[1286 | 2374.32] loss=1.52 avg=1.74
[1287 | 2375.94] loss=1.16 avg=1.73
[1288 | 2377.57] loss=1.91 avg=1.74
[1289 | 2379.19] loss=1.73 avg=1.74
[1290 | 2380.82] loss=1.25 avg=1.73
[1291 | 2382.44] loss=1.70 avg=1.73
[1292 | 2384.07] loss=1.91 avg=1.73
[1293 | 2385.69] loss=1.77 avg=1.73
[1294 | 2387.31] loss=1.72 avg=1.73
[1295 | 2388.95] loss=1.76 avg=1.73
[1296 | 2390.57] loss=1.34 avg=1.73
[1297 | 2392.20] loss=1.44 avg=1.73
[1298 | 2393.83] loss=1.89 avg=1.73
[1299 | 2395.46] loss=1.70 avg=1.73
Generating samples...
======== SAMPLE 1 ========
 wind of a passing train.
the moon at her sides.
spring rain
<|endoftext|>

afternoon sun . . .
the old man
holding his umbrella
<|endoftext|>

turtle's back
the wind at my back.
new year's day
<|endoftext|>

new snow:
the turtle waits
for me
<|endoftext|>

first spring day . . .
i tell the turtle
how much i love her
<|endoftext|>

the old barn . . .
the turtle's back
all the way out
<|endoftext|>

she has a smile
on her face
i have a heart attack
<|endoftext|>

weighing up
an egg for her thawing
morning light
<|endoftext|>

weeding the garden . . .
hazy stars
in the spring rain
<|endoftext|>

a snowflake
dangles below
the falling door
<|endoftext|>

a little too close
to the wind
winter moon
<|endoftext|>

early thaw . . .
a drop of spring water
on my hand
<|endoftext|>

the last of the ink
blackens the page . . .
snow storm
<|endoftext|>

a long silence
and then a rustle
of radishes . . .
grandad's birthday
<|endoftext|>

winter dawn-
the dog barks
at a light
<|endoftext|>

winter morning-
the snowman's eyes
hover without motion
<|endoftext|>

snow clouds
the old couple
with the baby
<|endoftext|>

first snowfall
the new nurse-to
won't go out
<|endoftext|>

a new moon-
the cat leaves
a trail
<|endoftext|>

crescent moon
a few dry grasshoppers
in the sun
<|endoftext|>

winter stars . . .
mother's voice
sighs
<|endoftext|>

crescent moon
a few dry grasshoppers
in the sun
summer heat
<|endoftext|>

heat day
the cat stays
outside
<|endoftext|>

windsweep
windsweeping leaves
through the fence
<|endoftext|>

cold wind
the dog's fur
under the maple
<|endoftext|>

morning chill
a fly gets caught
somewhere
<|endoftext|>

morning train
a rider on the platform
sighs
<|endoftext|>

morning heat
frost has set in the clouds
a little deeper
<|endoftext|>

drought's end?
the river's silence
lost in morning frost
<|endoftext|>

drought's end?
the brown leaves
still lingering
<|endoftext|>

dirt road
